Machine_ID,RPM,Temperature_C,Vibration_mm_s,Oil_Quality_Index,Pressure_bar,Shaft_Misalignment_deg,Noise_dB,Load_%,Ambient_Temp_C,Humidity_%,Power_kW,Maintenance_Score,Operating_Hours,Fault
M1,1443,70.91899161,2.025830488,71.44039355,5.690073676,0.641446275,51.3946124,70.18252461,25.51690998,25.58658254,49.97928708,8,4564,0
M4,1513,65.04184605,2.114537344,92.78702965,6.087710426,0.795022473,58.20798212,82.30460048,20.0677975,52.89131835,50.92384325,9,7841,0
M3,1603,81.51136242,2.537159006,61.56224603,5.691618575,0.461314474,53.87500056,75.27480833,27.58412633,46.56406565,48.76041987,2,7736,0
M4,1187,83.58451117,2.112169828,101.7817655,5.273118434,0.543677798,65.88266627,74.45838875,35.78174816,35.20475005,52.84938188,9,8120,0
M5,1394,72.6537943,2.452008777,80.21223897,4.001787741,0.757772685,57.08138933,52.77743066,23.09652688,56.29318517,46.61972817,7,7388,0
M1,1658,75.38237995,1.8512589,71.05382888,4.997213889,0.473399367,54.57126145,62.79544929,23.1200821,21.51889888,54.96870131,9,4194,0
M1,1249,60.51408585,2.655991869,75.51227341,4.466909598,0.235821543,60.14898083,74.11357631,22.19455435,34.78233343,48.73456579,6,3030,0
M5,1558,72.00323352,2.160392863,92.13378904,4.655936043,0.928601411,56.79922772,74.10383277,22.55292883,27.91517796,47.90076502,2,863,0
M5,1228,74.49795383,2.097025972,71.23317062,4.625465849,0.406047107,67.41871955,82.1466678,11.27350223,44.12083465,50.10856509,8,3550,0
M3,1593,101.2079309,1.364969456,68.75963466,4.020074425,0.53175121,56.32594551,68.55133245,27.02517693,28.86935899,47.04426585,10,3495,0
M1,1492,63.88032974,2.143477927,76.67695104,3.042661411,0.731201334,53.0038587,74.05824087,20.77223912,44.33063947,51.64341175,9,3819,0
M4,1176,89.64177239,1.584022541,62.34556831,4.331856952,0.378301219,49.23543242,70.16374242,16.94868441,38.13563584,47.31318705,8,4901,0
M2,1732,84.96858773,1.680858637,107.3081586,5.193379452,0.298426417,59.84606749,60.13057263,28.76594975,35.20646057,52.34261801,2,8512,0
M2,1353,77.80636404,1.592312186,71.50408113,3.651822955,0.550747459,57.19034943,47.44208669,19.58991107,43.88647246,56.08003269,8,1961,0
M5,1337,92.58620484,1.466882534,92.47425179,5.015682236,0.14138472,52.85547697,74.31009692,23.30665473,37.31378376,46.40339157,3,9313,1
M3,1540,78.72105473,3.062385702,83.14205125,6.900268424,0.442418785,65.94613231,71.73947208,32.33221196,29.11365157,49.34712271,3,209,0
M2,1729,78.89159196,2.665669531,65.23198924,6.023056555,0.549007733,63.33622574,63.81824958,17.95392101,68.0137299,52.30665357,9,6649,0
M1,1296,74.46879347,2.960183751,79.91067936,6.643541509,0.446009621,59.85891061,53.80826943,17.33700883,35.12832817,47.82071323,9,8990,0
M5,1512,87.23568882,1.38855249,91.76004169,5.391127877,0.191309811,66.82163122,76.29739514,26.34653095,17.8239092,52.3216028,9,5629,0
M4,1585,85.96469234,2.035626875,77.17607997,6.167509823,0.818835591,63.31268017,67.34079926,30.74743682,31.5790131,52.7769943,4,8399,0
M5,1638,68.74322713,1.353246187,97.89669419,4.27603527,0.520707631,55.88572049,75.56874722,17.12829141,27.32723312,55.41630888,7,8680,0
M4,1535,61.80752805,1.652152561,95.32273089,4.355659733,0.786230424,54.80389918,88.6404853,27.03844868,48.26145616,46.97004977,8,8716,0
M5,1426,72.97019363,1.540936508,93.78372282,2.260859794,0.44799275,64.08990772,48.5856912,27.9049977,43.2165266,45.2861238,5,2594,0
M5,1334,66.99961436,2.619792003,73.10514842,6.186145474,0.323997604,61.98183478,63.00399191,14.70419758,43.98712802,48.46211305,1,7832,0
M5,1517,74.36475425,1.801885161,63.80236328,6.54032398,0.553836184,60.84873884,67.90624387,28.99250669,36.29977534,45.1612383,9,5859,0
M4,1285,87.37438135,2.534189667,70.79618592,4.446822755,0.456842575,55.76751099,84.54826174,29.3830294,37.20649753,52.82249102,6,1627,1
M4,915,70.42698345,2.302060445,82.94361411,4.746048294,0.264447708,63.03973784,53.63596981,23.44107213,36.29068896,44.1912435,3,2126,0
M5,1587,74.57176619,3.151819376,88.1868007,4.246137886,0.793956852,56.22250558,89.35861026,31.26173181,39.18806816,61.66508209,3,1955,0
M2,1680,75.58022735,1.260277888,47.42642893,5.382653551,0.375545955,59.49006673,71.35855902,30.68227787,48.35333435,56.47963931,10,8738,0
M3,1027,83.48430882,2.62961662,79.87830198,6.124932545,0.131946723,67.23472073,69.03999338,25.51558963,43.36075413,50.06287885,1,1697,0
M3,1298,52.53110666,2.573220435,82.37133838,3.257228026,0.765633211,56.69582882,68.01940237,22.74277305,45.0011283,54.33697246,8,8501,0
M3,1623,68.93299705,1.513310581,75.83683616,5.409438531,0.399140397,52.13505371,65.63736968,20.13586054,44.99558908,41.81599068,2,948,0
M4,1911,77.11283692,2.503566668,99.36910759,4.723328228,0.378435221,54.73726404,80.48116759,24.81218245,48.84442437,62.61686666,1,6058,0
M4,1504,87.00078956,2.168072482,86.32670111,5.113394392,0.146922483,64.97149413,59.31479246,27.8487946,42.88150042,47.04892694,7,9943,0
M2,1354,70.08097552,1.88626187,99.65287862,5.458994002,0.848188297,61.27365569,73.45414182,23.37911569,43.58848073,49.39751293,9,3629,0
M3,1463,56.23447294,1.588032257,76.76059219,4.811797561,0.242103883,59.35561311,66.15818334,14.01249497,51.88806241,40.72033356,6,2018,0
M3,1774,81.19711446,1.640445274,94.06216239,4.896413147,0.511689896,57.45453097,62.37866551,31.34356947,33.34954082,52.43143652,8,8868,0
M5,1370,68.64637611,3.024906048,104.5259959,4.786124832,0.682524065,62.42679954,95.85975176,25.95111611,31.4425742,44.46827921,8,5861,0
M4,1340,63.10333341,2.000341409,99.67540174,5.970316202,0.584343387,55.75447575,74.19050735,23.10187752,28.14078401,50.50827881,9,788,0
M3,1403,68.7565461,2.391065001,63.6178761,5.41875996,0.488069138,61.52832784,76.13265545,29.28579194,41.82914564,47.27862784,7,9081,0
M2,1309,73.15474642,1.604550309,76.19485884,5.220583538,0.159666828,56.34372716,81.37776781,32.62319298,21.46267759,44.61128033,9,6406,0
M2,1524,68.95255335,1.610073527,74.82252942,3.729048279,0.338055033,55.51170307,55.78650055,10.99044215,44.62154096,45.97819249,9,5172,0
M3,1824,52.94433943,2.540992405,87.33881803,4.621420257,0.537560068,56.81256283,87.52291909,27.17131825,38.90806905,51.12894017,1,1455,0
M4,1564,83.97066197,1.325211894,90.29530333,5.89866916,0.342565186,58.12296277,44.91042822,17.86675395,51.346397,43.59254514,6,1787,0
M2,1449,87.74875041,1.792393116,67.41660989,5.037696573,0.540671892,59.75585082,62.3123359,27.49555253,33.2808269,46.25594164,8,8641,0
M5,1441,81.51521991,2.017013706,81.01757771,5.65953147,0.636348682,61.17727898,65.40968327,25.63963601,37.96681715,53.31636691,10,9421,0
M2,1187,63.6231433,2.055686301,49.70109002,6.7665118,0.692500577,41.55817354,75.81723365,28.17863263,51.22203333,63.01239937,9,4450,0
M1,1676,72.98508466,1.910453357,101.6291751,6.038606069,0.254764128,55.96174721,72.18718266,22.50376193,53.83135647,52.3879441,4,6601,0
M1,1484,74.93478685,2.197909891,72.31438639,5.093158338,0.939329211,58.04215011,68.33185259,15.63379944,33.19847634,45.41369179,2,6186,0
M4,1463,80.9879439,2.346427878,80.8379591,4.48901083,0.653495869,67.52531019,69.88002655,22.74815904,41.81781233,48.16442915,9,4308,0
M3,2138,81.68340489,2.367318773,75.35525429,2.446450404,0.499657169,54.59998696,60.21976976,27.03423818,42.94418978,50.15794503,9,6767,0
